"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","sub"
"633","GP","M",18,"U","GT3","T",2,2,"other","other","home","mother",2,2,3,"no","yes","yes","no","yes","yes","yes","no",3,3,3,5,5,4,9,10,9,10,"Port"
"634","GP","F",16,"U","GT3","T",4,4,"teacher","services","home","mother",1,3,0,"no","yes","no","yes","no","yes","yes","no",5,3,2,1,1,5,4,15,16,16,"Port"
"635","GP","F",18,"R","GT3","T",3,1,"other","other","reputation","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,1,4,4,8,8,8,"Port"
"636","GP","F",17,"U","GT3","T",3,2,"other","other","course","mother",1,2,0,"no","no","no","yes","no","yes","yes","no",5,3,4,1,3,3,2,17,18,17,"Port"
"637","GP","M",17,"U","LE3","T",2,3,"services","services","reputation","father",1,2,0,"no","yes","no","no","no","yes","yes","no",5,3,3,1,3,3,0,10,11,11,"Port"
"638","GP","M",18,"U","LE3","T",2,1,"at_home","other","course","mother",4,2,0,"yes","yes","no","yes","yes","yes","yes","yes",4,3,2,4,5,3,2,9,10,11,"Port"
"639","GP","F",17,"U","GT3","A",2,1,"other","other","course","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",3,2,3,1,2,3,0,15,15,16,"Port"
"640","GP","F",17,"U","LE3","T",4,3,"health","other","reputation","father",1,2,0,"no","no","no","yes","yes","yes","yes","yes",3,2,3,1,2,3,0,14,12,12,"Port"
"641","GP","M",17,"R","GT3","T",2,2,"other","other","course","father",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,5,2,1,1,1,0,12,13,13,"Port"
"642","GP","M",17,"U","GT3","T",4,4,"teacher","teacher","reputation","mother",1,2,0,"yes","yes","no","yes","yes","yes","yes","yes",4,5,5,1,3,2,0,13,13,13,"Port"
"643","GP","M",16,"U","GT3","T",4,4,"health","other","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,4,2,4,1,0,13,13,14,"Port"
"644","GP","M",16,"U","LE3","T",1,1,"other","other","home","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",3,4,2,1,1,5,2,9,9,9,"Port"
"645","GP","M",16,"U","GT3","T",3,2,"at_home","other","reputation","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,3,2,0,12,12,12,"Port"
"646","GP","M",17,"U","LE3","T",2,2,"other","other","home","father",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,4,2,5,5,4,0,16,16,16,"Port"
"647","GP","F",16,"U","GT3","T",2,1,"other","other","home","mother",1,1,0,"no","no","no","no","yes","yes","yes","yes",4,5,2,1,1,5,4,9,10,10,"Port"
"648","GP","F",16,"U","GT3","A",4,1,"other","other","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,2,5,0,14,13,13,"Port"
"649","GP","F",18,"U","LE3","A",2,4,"services","other","course","mother",2,2,1,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,18,10,10,10,"Port"
"650","GP","F",18,"U","LE3","T",2,2,"at_home","services","course","mother",1,2,1,"no","yes","no","no","no","yes","yes","yes",5,3,1,1,1,5,16,9,8,10,"Port"
"651","GP","F",18,"U","GT3","T",3,3,"other","other","course","mother",2,1,1,"no","no","no","no","yes","no","yes","no",4,1,1,1,1,3,14,8,7,7,"Port"
"652","GP","M",18,"U","GT3","T",2,2,"other","at_home","course","other",1,1,1,"no","yes","no","yes","no","no","yes","yes",4,4,3,2,2,1,26,7,8,8,"Port"
"653","GP","M",17,"U","GT3","T",4,4,"teacher","teacher","course","mother",1,1,0,"no","yes","no","yes","no","yes","yes","no",4,2,1,1,2,5,6,10,8,9,"Port"
"654","GP","F",17,"U","GT3","T",3,2,"other","other","course","father",1,2,0,"no","no","no","yes","yes","yes","no","no",5,4,2,1,1,3,4,14,14,15,"Port"
"655","GP","F",17,"U","LE3","T",1,1,"at_home","at_home","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,2,4,10,11,10,10,"Port"
"656","GP","F",16,"U","GT3","T",1,2,"other","other","course","mother",1,1,0,"no","no","no","no","yes","no","yes","no",5,3,5,1,2,5,4,12,11,11,"Port"
"657","GP","F",17,"R","GT3","T",2,1,"at_home","services","course","mother",3,2,0,"no","no","no","yes","yes","yes","no","no",2,1,1,1,1,3,2,13,13,13,"Port"
"658","GP","F",17,"R","LE3","A",1,4,"other","other","course","other",4,1,1,"no","yes","no","no","yes","yes","yes","no",5,5,4,1,1,5,14,9,9,8,"Port"
"659","GP","M",18,"U","GT3","T",2,2,"other","services","reputation","father",1,2,0,"no","no","no","no","yes","no","yes","no",5,5,4,3,5,2,16,8,7,8,"Port"
"660","GP","F",17,"U","LE3","A",2,2,"other","other","home","mother",1,1,1,"no","yes","no","no","no","no","yes","no",3,1,2,1,1,1,8,11,9,10,"Port"
"661","GP","F",17,"R","LE3","T",1,1,"at_home","other","course","mother",2,3,0,"no","no","no","yes","yes","yes","yes","no",4,3,3,1,3,5,4,15,14,15,"Port"
"662","GP","F",17,"U","LE3","A",4,2,"teacher","other","course","mother",1,2,0,"no","yes","no","yes","yes","yes","no","no",4,3,2,1,1,4,4,15,14,14,"Port"
"663","GP","M",17,"U","LE3","T",4,3,"health","other","course","mother",2,2,0,"no","no","no","yes","yes","yes","yes","yes",2,5,5,1,4,5,8,15,15,15,"Port"
"664","GP","M",17,"R","LE3","A",4,4,"teacher","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",3,3,3,2,3,4,0,12,12,12,"Port"
"665","GP","M",16,"U","LE3","T",4,3,"teacher","other","course","mother",1,1,0,"no","no","no","yes","no","yes","yes","no",5,4,5,1,1,3,7,14,14,15,"Port"
"666","GP","M",16,"U","GT3","T",4,4,"services","services","course","mother",1,1,0,"no","no","yes","yes","yes","yes","yes","no",5,3,2,1,2,5,4,14,15,15,"Port"
"667","GP","F",17,"U","GT3","T",4,4,"teacher","services","course","mother",1,2,0,"no","yes","yes","no","yes","yes","yes","yes",5,3,1,1,4,5,2,11,11,12,"Port"
"668","GP","M",17,"R","GT3","T",1,1,"other","other","home","father",2,3,0,"no","no","no","no","no","yes","yes","yes",4,3,3,1,1,1,2,13,14,15,"Port"
"669","GP","F",17,"U","GT3","T",3,3,"services","other","home","mother",2,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,2,2,3,5,10,11,11,11,"Port"
"670","GP","F",17,"U","GT3","T",1,1,"at_home","other","course","mother",1,2,0,"yes","no","no","no","no","yes","no","yes",4,3,2,1,1,4,10,10,9,10,"Port"
"671","GP","F",18,"U","GT3","T",2,1,"other","other","course","other",2,3,0,"no","yes","no","no","no","yes","yes","yes",4,4,4,1,1,3,10,12,10,11,"Port"
"672","GP","M",16,"U","GT3","T",2,1,"other","other","course","mother",3,1,0,"no","no","no","no","yes","yes","yes","no",4,3,3,1,1,4,7,15,16,16,"Port"
"673","GP","F",17,"U","GT3","T",1,1,"other","services","course","father",1,2,0,"no","yes","no","no","yes","yes","no","no",4,3,4,1,2,5,4,11,10,11,"Port"
"674","GP","M",17,"U","GT3","T",2,3,"other","other","course","father",2,1,0,"no","no","no","no","yes","yes","yes","no",5,2,2,1,1,2,2,9,12,13,"Port"
"675","GP","M",22,"U","GT3","T",3,1,"services","services","other","mother",1,1,3,"no","no","no","no","no","no","yes","yes",5,4,5,5,5,1,12,7,8,5,"Port"
"676","GP","M",18,"R","LE3","T",3,3,"other","services","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,3,5,8,10,9,10,"Port"
"677","GP","M",16,"U","GT3","T",0,2,"other","other","other","mother",1,1,0,"no","no","no","no","no","yes","yes","no",4,3,2,2,4,5,0,11,12,11,"Port"
"678","GP","M",18,"U","GT3","T",3,2,"services","other","course","mother",2,1,0,"no","no","no","no","yes","no","yes","no",4,4,5,2,4,5,8,7,8,7,"Port"
"679","GP","M",16,"U","GT3","T",3,3,"at_home","other","reputation","other",3,2,1,"yes","yes","no","no","no","yes","yes","no",5,3,3,1,3,2,4,9,11,10,"Port"
"680","GP","M",18,"U","GT3","T",2,1,"services","services","other","mother",1,1,2,"no","no","no","no","no","no","yes","no",3,2,5,2,5,5,4,7,8,6,"Port"
"681","GP","M",16,"R","GT3","T",2,1,"other","other","course","mother",2,1,0,"no","no","no","yes","no","yes","no","no",3,3,2,1,3,3,2,14,13,12,"Port"
"682","GP","M",17,"R","GT3","T",2,1,"other","other","course","mother",1,1,0,"no","no","no","no","no","yes","yes","no",4,4,2,2,4,5,0,12,12,13,"Port"
"683","GP","M",17,"U","LE3","T",1,1,"health","other","course","mother",2,1,1,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,2,5,0,9,10,10,"Port"
"684","GP","F",18,"U","LE3","A",2,1,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","yes",4,3,4,1,3,5,2,12,12,13,"Port"
"685","GP","F",17,"U","LE3","T",4,2,"teacher","services","reputation","mother",1,4,0,"no","yes","no","yes","yes","yes","yes","no",4,2,3,1,1,4,2,14,15,17,"Port"
"686","GP","F",19,"U","GT3","T",2,2,"services","services","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,5,0,10,10,11,"Port"
"687","GP","M",18,"U","LE3","T",2,1,"services","other","course","mother",3,2,1,"no","no","no","yes","no","no","yes","no",4,4,5,4,4,5,4,11,10,11,"Port"
"688","GP","F",17,"R","GT3","T",4,2,"other","other","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",4,3,4,1,3,5,2,11,12,14,"Port"
"689","GP","F",18,"U","LE3","T",1,1,"other","at_home","home","mother",1,3,0,"no","yes","no","no","no","yes","no","no",4,4,3,2,3,3,4,11,12,14,"Port"
"690","GP","F",18,"R","GT3","T",2,2,"other","other","home","mother",1,2,0,"yes","no","no","no","yes","yes","no","no",3,2,3,1,1,5,4,11,11,13,"Port"
"691","GP","M",19,"U","LE3","A",4,3,"services","at_home","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,1,1,1,1,4,11,13,14,"Port"
"692","GP","M",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,2,4,1,2,4,2,16,16,16,"Port"
"693","GP","M",17,"R","GT3","T",2,2,"other","services","other","mother",2,1,0,"no","no","no","no","no","no","no","no",5,2,2,1,1,4,0,9,10,10,"Port"
"694","GP","F",17,"U","LE3","T",2,2,"services","services","course","father",1,4,0,"no","no","no","yes","yes","yes","yes","yes",3,4,1,1,1,2,2,10,11,12,"Port"
"695","GP","F",20,"R","GT3","T",2,1,"other","other","course","other",2,2,0,"no","yes","yes","yes","yes","no","yes","yes",1,2,3,1,2,2,8,10,12,12,"Port"
"696","GP","F",18,"U","GT3","T",4,3,"services","other","home","father",1,2,0,"no","yes","no","no","yes","yes","yes","yes",3,1,2,1,3,2,2,15,15,15,"Port"
"697","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,3,2,10,10,11,"Port"
"698","GP","M",18,"R","GT3","T",3,2,"other","other","course","mother",1,3,0,"no","no","no","yes","no","yes","no","no",5,3,2,1,1,3,2,10,11,12,"Port"
"699","GP","F",17,"U","GT3","T",3,3,"other","other","home","mother",1,3,0,"no","no","no","yes","no","yes","no","no",3,2,3,1,1,4,2,15,12,13,"Port"
"700","GP","F",18,"U","GT3","T",2,2,"at_home","services","home","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,1,1,3,0,11,12,13,"Port"
"701","GP","M",17,"U","GT3","T",2,2,"other","other","home","father",2,1,0,"no","no","no","no","yes","no","yes","no",4,4,4,2,3,4,8,8,8,9,"Port"
"702","GP","M",18,"R","LE3","A",3,4,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,5,3,4,1,6,15,16,16,"Port"
"703","GP","M",17,"U","GT3","T",3,1,"services","other","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,4,4,3,4,5,0,11,11,14,"Port"
"704","GP","F",18,"R","GT3","T",4,4,"teacher","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",4,3,4,2,2,4,8,10,11,12,"Port"
"705","GP","M",18,"U","GT3","T",4,2,"health","other","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,5,1,3,5,4,10,12,14,"Port"
"706","GP","F",18,"R","GT3","T",2,1,"other","other","reputation","mother",2,2,0,"no","yes","no","no","yes","no","yes","yes",4,3,5,1,2,3,12,8,9,10,"Port"
"707","GP","F",19,"U","GT3","T",3,3,"other","services","home","other",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,5,3,3,5,16,11,12,12,"Port"
"708","GP","F",18,"U","GT3","T",2,3,"other","services","reputation","father",1,4,0,"no","yes","no","yes","yes","yes","yes","yes",4,5,5,1,3,2,10,16,16,16,"Port"
"709","GP","F",18,"U","LE3","T",1,1,"other","other","home","mother",2,2,0,"no","yes","no","no","no","yes","no","no",4,4,3,1,1,3,2,13,13,13,"Port"
"710","GP","M",17,"R","GT3","T",1,2,"at_home","at_home","home","mother",1,2,0,"no","yes","no","yes","no","yes","no","yes",3,5,2,2,2,1,2,16,17,18,"Port"
"711","GP","F",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,2,5,1,2,1,8,14,14,15,"Port"
"712","GP","F",17,"U","GT3","T",2,4,"at_home","health","reputation","mother",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,1,1,6,15,16,16,"Port"
"713","GP","F",17,"U","LE3","T",2,2,"services","other","course","mother",2,2,0,"yes","yes","no","no","yes","yes","yes","yes",4,4,4,2,3,5,6,12,12,12,"Port"
"714","GP","F",18,"R","GT3","A",3,2,"other","services","home","mother",2,2,0,"no","no","no","no","no","no","yes","yes",4,1,1,1,1,5,15,12,9,10,"Port"
"715","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",3,2,4,1,4,3,6,11,12,12,"Port"
"716","GP","F",18,"U","GT3","T",4,4,"health","health","reputation","father",1,2,1,"yes","yes","no","yes","yes","yes","yes","yes",2,4,4,1,1,4,2,14,12,13,"Port"
"717","GP","F",17,"U","GT3","T",2,2,"other","services","reputation","father",3,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,3,1,1,1,8,13,15,15,"Port"
"718","GP","F",19,"R","GT3","T",3,2,"services","services","reputation","father",1,2,1,"yes","yes","no","no","yes","no","yes","no",3,3,3,4,3,3,0,9,8,10,"Port"
"719","GP","M",18,"U","LE3","T",4,3,"teacher","services","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,2,3,1,2,1,0,10,10,10,"Port"
"720","GP","M",18,"U","GT3","T",1,2,"at_home","other","home","other",2,1,0,"no","no","no","no","no","no","yes","no",3,4,4,2,4,4,10,10,10,11,"Port"
"721","GP","M",17,"U","LE3","A",4,1,"services","other","home","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",4,5,4,2,4,5,22,11,11,10,"Port"
"722","GP","M",17,"U","LE3","A",3,2,"teacher","services","home","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",4,4,4,3,4,3,18,13,13,13,"Port"
"723","GP","F",18,"R","LE3","T",1,1,"at_home","other","reputation","mother",2,4,0,"no","yes","no","yes","yes","yes","no","no",5,2,2,1,1,3,2,17,17,18,"Port"
"724","GP","F",18,"U","GT3","T",1,1,"other","other","home","mother",2,2,0,"yes","no","no","yes","yes","yes","yes","no",5,4,4,1,1,4,0,12,13,13,"Port"
"725","GP","F",17,"U","GT3","T",2,2,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",5,4,5,1,2,5,12,12,12,14,"Port"
"726","GP","F",18,"U","GT3","T",2,1,"other","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,1,1,1,5,10,12,13,14,"Port"
"727","GP","M",17,"U","GT3","T",1,1,"other","other","reputation","father",1,2,0,"no","no","no","no","no","yes","yes","no",4,3,3,1,2,4,0,12,12,12,"Port"
"728","GP","F",18,"U","GT3","T",2,2,"at_home","at_home","other","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,2,0,18,18,18,"Port"
"729","GP","F",17,"U","GT3","T",1,1,"services","teacher","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,13,13,14,"Port"
"730","GP","M",18,"U","GT3","T",2,1,"services","services","reputation","mother",1,3,0,"no","no","no","yes","yes","yes","yes","no",4,2,4,1,3,2,0,14,15,15,"Port"
"731","GP","M",18,"U","LE3","A",4,4,"teacher","teacher","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,3,1,1,2,0,17,17,17,"Port"
"732","GP","M",18,"U","GT3","T",4,2,"teacher","other","home","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,4,5,2,15,16,16,"Port"
"733","GP","F",17,"U","GT3","T",4,3,"health","services","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,2,2,1,2,3,0,17,18,18,"Port"
"734","GP","F",17,"R","LE3","T",3,1,"services","other","reputation","mother",2,4,0,"no","yes","no","no","yes","yes","no","no",3,1,2,1,1,3,0,18,19,19,"Port"
"735","GP","M",18,"R","LE3","T",3,2,"services","other","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","no",5,4,2,1,1,4,0,14,15,15,"Port"
"736","GP","M",17,"U","GT3","T",3,3,"health","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,3,5,0,14,15,15,"Port"
"737","GP","F",19,"U","GT3","T",4,4,"health","other","reputation","other",2,2,0,"no","yes","no","yes","yes","yes","yes","no",2,3,4,2,3,2,2,14,13,13,"Port"
"738","GP","F",18,"U","LE3","T",4,3,"other","other","home","other",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,4,5,1,2,2,0,13,14,14,"Port"
"739","GP","F",18,"U","GT3","T",4,3,"other","other","reputation","father",1,4,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,16,17,17,"Port"
"740","GP","M",18,"U","LE3","T",4,4,"teacher","teacher","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","yes",1,4,2,2,2,1,0,18,18,17,"Port"
"741","GP","F",18,"U","LE3","A",4,4,"health","other","home","mother",1,2,0,"no","yes","yes","no","yes","yes","yes","yes",4,2,4,1,1,4,0,14,15,15,"Port"
"742","GP","M",17,"U","LE3","T",4,4,"other","teacher","home","father",2,1,0,"no","no","no","no","yes","yes","yes","no",4,1,1,2,2,5,0,12,13,13,"Port"
"743","GP","F",17,"R","GT3","T",4,4,"services","services","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,1,5,0,7,7,8,"Port"
"744","GP","F",17,"U","GT3","T",4,2,"other","other","reputation","mother",2,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,16,16,16,"Port"
"745","GP","F",17,"U","GT3","T",3,2,"health","health","reputation","father",1,4,0,"no","yes","no","yes","no","yes","yes","no",5,2,2,1,2,5,0,18,18,18,"Port"
"746","GP","M",19,"R","LE3","T",2,1,"at_home","services","course","mother",2,3,1,"no","no","no","yes","yes","yes","yes","yes",4,3,1,1,1,5,0,9,10,11,"Port"
"747","GP","M",20,"U","GT3","A",3,2,"services","other","course","other",1,1,2,"no","no","no","yes","yes","yes","no","no",5,5,3,1,1,5,0,14,15,15,"Port"
"748","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","father",1,2,0,"no","no","no","yes","yes","yes","no","yes",4,5,3,1,2,5,0,10,10,11,"Port"
"749","GP","F",18,"U","GT3","T",1,4,"other","teacher","home","mother",1,2,0,"yes","yes","no","no","no","yes","no","yes",3,4,4,1,2,5,2,10,10,11,"Port"
"750","GP","F",18,"U","GT3","T",2,1,"services","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,2,1,2,12,12,15,"Port"
"751","GP","F",17,"U","GT3","T",2,3,"other","other","course","father",2,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,1,1,1,3,2,11,12,14,"Port"
"752","GP","F",17,"R","GT3","T",4,4,"teacher","teacher","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,4,4,1,1,5,2,15,16,17,"Port"
"753","GP","F",18,"U","GT3","T",4,3,"other","other","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,1,1,5,2,14,15,17,"Port"
"754","GP","F",18,"U","LE3","T",4,3,"health","services","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",3,2,4,1,4,1,8,12,12,15,"Port"
"755","GP","F",17,"R","GT3","T",3,4,"at_home","services","course","father",1,3,0,"no","yes","no","yes","no","yes","yes","no",4,3,4,2,5,5,2,15,15,17,"Port"
"756","GP","F",18,"U","GT3","T",3,3,"at_home","other","course","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,1,4,1,1,3,8,11,12,14,"Port"
"757","GP","M",19,"U","GT3","T",4,2,"health","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,4,1,1,1,9,11,10,10,"Port"
"758","GP","F",18,"U","GT3","T",4,4,"teacher","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,4,3,3,5,0,12,11,13,"Port"
"759","GP","F",18,"U","GT3","T",3,4,"other","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,4,1,1,1,4,11,12,14,"Port"
"760","GP","F",17,"U","GT3","T",4,4,"health","health","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",5,3,4,1,2,5,2,14,15,17,"Port"
"761","GP","F",17,"U","GT3","A",4,3,"services","services","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",5,2,2,1,2,5,14,15,14,17,"Port"
"762","GP","F",17,"U","LE3","A",3,3,"services","other","home","mother",1,2,0,"yes","yes","no","no","yes","yes","yes","no",5,3,3,1,1,5,0,12,12,13,"Port"
"763","GP","F",17,"U","LE3","T",2,1,"other","other","home","father",1,2,0,"no","no","no","yes","yes","yes","yes","no",4,2,3,2,2,2,2,11,12,14,"Port"
"764","GP","M",18,"U","LE3","T",4,4,"other","other","reputation","father",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,2,5,3,4,5,2,8,9,11,"Port"
"765","GP","F",19,"U","GT3","T",1,1,"other","other","course","other",3,3,0,"no","no","no","yes","yes","no","no","yes",1,5,5,4,3,5,12,10,10,11,"Port"
"766","GP","F",19,"U","LE3","A",1,1,"other","other","course","other",3,2,2,"no","yes","no","no","no","yes","yes","yes",5,3,4,1,1,4,2,8,8,9,"Port"
"767","GP","F",18,"U","GT3","T",2,2,"other","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,5,2,4,5,2,10,10,10,"Port"
"768","GP","F",17,"U","GT3","T",2,2,"other","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","no","yes",4,2,2,1,1,3,4,14,13,13,"Port"
"769","GP","F",17,"R","LE3","T",2,2,"services","services","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",3,3,2,2,2,3,0,11,11,10,"Port"
"770","GP","F",17,"U","GT3","T",3,1,"services","services","course","father",1,3,0,"no","yes","no","no","no","yes","yes","no",3,4,3,2,3,5,0,17,18,17,"Port"
"771","GP","F",17,"U","LE3","T",0,2,"at_home","at_home","home","father",2,3,0,"no","no","no","no","yes","yes","yes","no",3,3,3,2,3,2,0,14,14,15,"Port"
"772","GP","F",18,"U","GT3","T",1,1,"other","other","home","mother",2,3,0,"no","no","no","yes","yes","yes","yes","no",4,5,5,1,2,2,0,14,14,14,"Port"
"773","GP","M",18,"U","GT3","T",4,4,"other","other","course","mother",1,3,0,"no","no","no","yes","yes","yes","yes","no",4,3,3,2,2,3,0,13,14,13,"Port"
"774","GP","M",17,"U","GT3","T",3,3,"other","services","reputation","mother",1,1,0,"no","no","no","yes","no","yes","yes","no",4,3,5,3,5,5,0,17,18,17,"Port"
"775","GP","M",17,"R","GT3","T",2,2,"services","other","course","mother",4,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,5,5,5,4,2,11,10,10,"Port"
"776","GP","F",17,"U","GT3","T",4,4,"teacher","services","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",5,4,4,1,3,4,0,13,12,13,"Port"
"777","GP","F",17,"U","GT3","T",4,4,"teacher","teacher","course","mother",2,3,0,"no","yes","no","no","no","yes","yes","yes",4,3,3,1,2,4,4,15,14,15,"Port"
"778","GP","F",17,"U","GT3","T",3,3,"at_home","other","course","mother",1,1,0,"no","yes","yes","yes","yes","yes","yes","no",4,2,5,2,5,5,2,11,12,11,"Port"
"779","GP","M",18,"U","LE3","T",2,2,"other","other","course","mother",1,4,0,"no","yes","yes","yes","yes","yes","yes","no",4,5,5,2,4,5,0,11,11,12,"Port"
"780","GP","M",19,"R","GT3","T",3,2,"at_home","services","home","other",1,1,0,"no","yes","no","no","no","yes","no","yes",5,3,4,2,2,5,0,11,10,10,"Port"
"781","GP","F",18,"U","GT3","T",2,2,"at_home","other","course","mother",4,2,0,"no","no","no","yes","yes","yes","no","yes",4,2,5,1,1,2,2,10,9,10,"Port"
"782","GP","F",17,"R","GT3","T",2,4,"at_home","other","course","father",1,3,0,"no","yes","no","no","yes","yes","yes","yes",4,4,3,1,1,5,0,15,15,15,"Port"
"783","GP","M",18,"U","GT3","T",2,2,"other","other","reputation","mother",1,1,0,"no","no","no","no","no","yes","yes","no",5,4,2,1,2,5,6,15,14,15,"Port"
"784","GP","F",18,"U","GT3","T",3,3,"services","services","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,3,4,1,1,4,8,10,11,12,"Port"
"785","GP","F",18,"U","LE3","T",2,2,"other","other","home","other",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,3,1,1,2,0,10,9,12,"Port"
"786","GP","F",18,"R","GT3","T",2,2,"at_home","other","course","mother",2,4,0,"no","no","no","yes","yes","yes","no","no",4,4,4,1,1,4,6,14,13,14,"Port"
"787","GP","F",17,"U","GT3","T",3,4,"services","other","course","mother",1,3,0,"no","no","no","no","yes","yes","yes","no",4,4,5,1,3,5,8,11,13,14,"Port"
"788","GP","F",17,"U","GT3","T",3,2,"other","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,2,2,3,2,0,12,13,15,"Port"
"789","GP","F",18,"U","LE3","T",3,3,"services","services","home","mother",1,4,0,"no","yes","no","no","yes","yes","yes","no",5,3,3,1,1,1,4,14,14,15,"Port"
"790","GP","F",17,"R","GT3","A",3,2,"other","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,2,3,2,0,14,14,16,"Port"
"791","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,3,2,2,2,0,12,12,13,"Port"
"792","GP","M",18,"U","LE3","T",3,4,"services","other","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,3,1,3,5,6,16,16,17,"Port"
"793","GP","F",17,"U","GT3","A",2,2,"at_home","at_home","home","father",1,2,0,"no","yes","no","no","yes","yes","yes","yes",3,3,1,1,2,4,18,10,12,14,"Port"
